FID,X,Y,Call_Taken,Location,Day
298,-10387016.262448,5621495.318373,2015-12-30T00:00:00.000Z,2018 penn Ave n,Day 1
299,0,0,2015-12-30T00:00:00.000Z,3550 e 46th st,Day 1
300,-10383368.157844,5611978.39864,2015-12-30T00:00:00.000Z,3508 Stevens,Day 1
301,-10383083.639773,5612144.250595,2015-12-29T00:00:00.000Z,3452 3RD AVE S,Day 1
302,-10383070.733544,5611947.308911,2015-12-29T00:00:00.000Z,3521 3RD AVE S,Day 1
303,-10385446.578728,5621943.112254,2015-12-29T00:00:00.000Z,2304 Emerson Ave. N,Day 1
304,-10384278.682175,5624710.22887,2015-12-29T00:00:00.000Z,3649 3RD st s,Day 1
305,-10384082.99868,5616592.348173,2015-12-30T00:00:00.000Z,1409 willow,Day 1
306,-10385459.339694,5621158.481628,2015-12-30T00:00:00.000Z,1815 Emerson ave n,Day 1
307,-10383074.228266,5612483.353129,2015-12-30T00:00:00.000Z,3333 3rd av s,Day 1
308,-10384180.555475,5617006.462714,2015-12-30T00:00:00.000Z,Willow and yale pl,Day 1
309,0,0,2015-12-30T00:00:00.000Z,1341 n 2nd st,Day 1
310,-10378654.359056,5614458.069867,2015-12-30T00:00:00.000Z,2625 27th ave s,Day 1
311,-10383083.894748,5612242.421699,2015-12-30T00:00:00.000Z,3416 3RD AVE S,Day 1
312,-10385446.567649,5621956.470386,2015-12-30T00:00:00.000Z,2312 Emerson Ave n,Day 1
313,-10383084.00807,5612286.0533,2015-12-30T00:00:00.000Z,3400 3rd ave s,Day 1
314,-10383069.683691,5615822.853234,2015-12-30T00:00:00.000Z,1911 3rd ave s,Day 1
315,-10380029.640658,5616701.854566,2015-12-30T00:00:00.000Z,1917 riverside ave,Day 1
316,-10385447.137276,5620401.206141,2015-12-30T00:00:00.000Z,1315 Emerson ave n,Day 1
317,-10381956.991951,5605596.610543,2015-12-30T00:00:00.000Z,5725 chicago,Day 1
318,-10385470.968596,5624214.794467,2015-12-30T00:00:00.000Z,3418 Emerson ave. n,Day 1
319,-10381005.675672,5619225.391712,2015-12-30T00:00:00.000Z,213 2nd ave se,Day 1
320,-10383069.669188,5615826.652708,2015-12-30T00:00:00.000Z,1909 3rd ave s,Day 1
321,-10383069.654685,5615830.452182,2015-12-30T00:00:00.000Z,1907 3rd Ave S,Day 1
322,0,0,2015-12-30T00:00:00.000Z,10th and washington,Day 1
323,-10385469.659589,5622563.059015,2015-12-30T00:00:00.000Z,2636 emerson ave n,Day 1
324,-10383076.261804,5612734.215888,2015-12-30T00:00:00.000Z,3245 3 av s,Day 1
325,-10383076.606158,5612799.34578,2015-12-30T00:00:00.000Z,3221 3rd Avenue South,Day 1
326,-10384082.99868,5616592.348173,2015-12-30T00:00:00.000Z,1409 willow st,Day 1
327,-10383208.805879,5619503.623444,2015-12-30T00:00:00.000Z,525 2ND ST N,Day 1
328,-10380625.295866,5618974.714124,2015-12-30T00:00:00.000Z,442 2nd st se,Day 1
329,0,0,2015-12-30T00:00:00.000Z,27 w 15th st,Day 1
330,-10384015.331107,5619273.342235,2015-12-30T00:00:00.000Z,711 5th st n,Day 1
331,-10383088.654531,5612772.143864,2015-12-30T00:00:00.000Z,3230 3 AVE S,Day 1
332,-10383081.188274,5611641.704265,2015-12-30T00:00:00.000Z,3628 3rd Avenue South,Day 1
333,-10383076.606158,5612799.34578,2015-12-30T00:00:00.000Z,3221 3rd ave s,Day 1
334,-10380695.768887,5619028.386681,2015-12-30T00:00:00.000Z,395 2nd St se,Day 1
335,-10383070.123273,5614726.475232,2015-12-30T00:00:00.000Z,2527 3rd ave s,Day 1
336,0,0,2015-12-30T00:00:00.000Z,Se hennepin/18 ave se,Day 1
337,-10380743.163737,5619041.081087,2015-12-30T00:00:00.000Z,368 2nd st se,Day 1
338,-10383069.625678,5615838.051129,2015-12-30T00:00:00.000Z,1903 3rd ave south,Day 1
339,-10383046.873813,5619341.732016,2015-12-30T00:00:00.000Z,401 2nd St n,Day 1
340,0,0,2015-12-30T00:00:00.000Z,411 N 2ND ST,Day 1
341,-10385483.728329,5623815.851155,2015-12-30T00:00:00.000Z,3218 emerson ave n,Day 1
342,-10380505.860066,5618967.680972,2015-12-30T00:00:00.000Z,225 5th avenue se,Day 1
343,-10383824.876438,5619078.673439,2015-12-30T00:00:00.000Z,605 5th st n,Day 1
344,-10385470.662594,5623097.212743,2015-12-30T00:00:00.000Z,2924 Emerson ave n,Day 1
345,0,0,2015-12-30T00:00:00.000Z,Willow and grant,Day 1
346,-10381947.830414,5615344.901101,2015-12-30T00:00:00.000Z,2212 Chicago ave s,Day 1
347,0,0,2015-12-30T00:00:00.000Z,3076 Emerson Abe n Minneapolis,Day 1
348,-10381969.320497,5605583.643577,2015-12-30T00:00:00.000Z,5710 Chicago,Day 1
349,-10382932.530329,5619483.697396,2015-12-30T00:00:00.000Z,401 1st St n,Day 1
350,-10385388.901777,5619935.731219,2015-12-30T00:00:00.000Z,1144 van white mem blvd,Day 1
351,-10379998.214056,5617677.655733,2015-12-30T00:00:00.000Z,1922 1st st so,Day 1
352,-10382557.935161,5619111.45454,2015-12-30T00:00:00.000Z,115 1st street se,Day 1
353,-10381947.821317,5615350.248363,2015-12-30T00:00:00.000Z,2208 Chicago AV s,Day 1
354,-10381956.517359,5605631.526066,2015-12-30T00:00:00.000Z,5719 Chicago,Day 1
355,0,0,2015-12-30T00:00:00.000Z,507 e 15th,Day 1
356,-10383073.882593,5612456.059026,2015-12-30T00:00:00.000Z,3343 3rd ave s,Day 1
357,-10381955.598741,5605697.116487,2015-12-30T00:00:00.000Z,5709 Chicago ave s,Day 1
358,-10380801.991263,5615043.60206,2015-12-30T00:00:00.000Z,2415 bloomington ave s,Day 1
359,0,0,2015-12-30T00:00:00.000Z,2636 Emerson ace n Minneapolis,Day 1
360,0,0,2015-12-30T00:00:00.000Z,University and 8th ave,Day 1
361,-10383088.798012,5612799.281319,2015-12-30T00:00:00.000Z,3220 3RD AVE S,Day 1
362,0,0,2015-12-30T00:00:00.000Z,395 2nd st s e,Day 1
363,-10379971.555789,5618817.123848,2015-12-30T00:00:00.000Z,University Ave se / 8 ave se,Day 1
364,-10385352.355254,5619912.098125,2015-12-30T00:00:00.000Z,1132 van white mem blvd,Day 1
365,-10383218.232756,5612728.080441,2015-12-30T00:00:00.000Z,3247  2nd Ave N,Day 1
366,-10383088.769315,5612793.853828,2015-12-30T00:00:00.000Z,3222 3rd ave s,Day 1
367,0,0,2015-12-30T00:00:00.000Z,NE Grand & Lowry,Day 1
368,0,0,2015-12-30T00:00:00.000Z,528 e 15th st,Day 1
369,-10383083.033922,5612862.076132,2015-12-30T00:00:00.000Z,32ND ST & 3RD AVE S,Day 1
370,0,0,2015-12-30T00:00:00.000Z,Grand & Lowry,Day 1
371,-10380823.062746,5614195.880126,2015-12-30T00:00:00.000Z,2714 BLOOMINGTON AVE S,Day 1
372,-10380583.88283,5618951.396002,2015-12-30T00:00:00.000Z,468 2nd st se,Day 1
373,-10380787.762391,5619066.192911,2015-12-30T00:00:00.000Z,340 2nd st se,Day 1
374,0,0,2015-12-30T00:00:00.000Z,1923 1rst st s,Day 1
375,-10384345.859529,5614694.703787,2015-12-30T00:00:00.000Z,2539 Grand Ave NE,Day 1
376,-10383858.469882,5619112.927542,2015-12-30T00:00:00.000Z,623 5th st n,Day 1
377,0,0,2015-12-30T00:00:00.000Z,E 16th st/ Chicago,Day 1
378,0,0,2015-12-30T00:00:00.000Z,3330 Fremont,Day 1
379,0,0,2015-12-30T00:00:00.000Z,Grand & Lowry,Day 1
380,-10381957.064625,5605589.673895,2015-12-30T00:00:00.000Z,5729 Chicago ave s,Day 1
381,0,0,2015-12-30T00:00:00.000Z,2321 n 2nd st,Day 1
382,-10380743.163737,5619041.081087,2015-12-30T00:00:00.000Z,368 2nd st se,Day 1
383,-10380803.39128,5609039.909794,2015-12-30T00:00:00.000Z,4547 Bloomington ave s,Day 1
384,-10383827.427702,5619355.693607,2015-12-30T00:00:00.000Z,738 4th st n,Day 1
385,-10382776.976116,5623784.294561,2015-12-30T00:00:00.000Z,2537 Grand St NE,Day 1
386,0,0,2015-12-30T00:00:00.000Z,3550 E 46TH ST,Day 1
387,-10383385.115469,5619699.203705,2015-12-30T00:00:00.000Z,680 2nd st n,Day 1
388,-10380802.632867,5610742.246514,2015-12-30T00:00:00.000Z,3945 bloomington ave s,Day 1
389,-10379802.138873,5617644.067623,2015-12-30T00:00:00.000Z,2041 1st Street south,Day 1
390,0,0,2015-12-30T00:00:00.000Z,528 e15th st,Day 1
391,-10380453.703219,5619036.578602,2015-12-30T00:00:00.000Z,274 5th ave se,Day 1
392,0,0,2015-12-30T00:00:00.000Z,4th and 8th,Day 1
393,0,0,2015-12-30T00:00:00.000Z,604 e15th st,Day 1
394,-10380464.365004,5619042.492297,2015-12-30T00:00:00.000Z,275 5th ave se,Day 1
395,0,0,2015-12-30T00:00:00.000Z,503 E 15th St,Day 1
396,-10379886.052189,5618965.471565,2015-12-30T00:00:00.000Z,800-851 4th st se,Day 1
397,-10380898.719975,5619142.636755,2015-12-30T00:00:00.000Z,273 2nd st se,Day 1
398,-10380820.929469,5612263.258756,2015-12-30T00:00:00.000Z,3408 bloomington,Day 1
399,-10383089.027581,5612842.701247,2015-12-30T00:00:00.000Z,3204 3RD AV S,Day 1
400,-10379992.692915,5623588.336127,2015-12-30T00:00:00.000Z,1026 Lowry Ave NE,Day 1
401,-10387016.925708,5620781.798923,2015-12-30T00:00:00.000Z,1604 Penn Ave N,Day 1
402,-10387028.048484,5621764.842516,2015-12-30T00:00:00.000Z,2207 penn ave no,Day 1
403,-10387029.230277,5620893.722995,2015-12-30T00:00:00.000Z,1627 penn Ave n,Day 1
404,0,0,2015-12-30T00:00:00.000Z,3540,Day 1
405,-10378127.988077,5608577.18529,2015-12-30T00:00:00.000Z,4711 Nokomis ave,Day 1
406,-10383367.662352,5612118.116178,2015-12-30T00:00:00.000Z,3434 Stevens ave,Day 1
407,-10384787.5083,5625693.077614,2015-12-30T00:00:00.000Z,3941 LYNDALE AVE N,Day 1
408,-10385611.523029,5623328.044786,2015-12-30T00:00:00.000Z,3010 FREMONT AVE N,Day 1
409,-10380826.05783,5619520.791578,2015-12-30T00:00:00.000Z,406 2nd ave se,Day 2
410,-10380711.788084,5619725.412986,2015-12-30T00:00:00.000Z,524 2nd Ave Se,Day 2
411,-10386632.590323,5613293.608184,2015-12-30T00:00:00.000Z,3036 Knox ave s,Day 2
412,-10386632.608783,5613282.950604,2015-12-30T00:00:00.000Z,3040 Knox ave s,Day 2
413,-10381096.823488,5610740.926046,2015-12-30T00:00:00.000Z,3946 14th Ave s,Day 2
414,-10386632.581093,5613298.936974,2015-12-30T00:00:00.000Z,3034 knox ave s.,Day 2
415,-10381096.870046,5610555.63494,2015-12-30T00:00:00.000Z,4010 14th ave,Day 2
416,0,0,2015-12-30T00:00:00.000Z,408 erie nd ave se,Day 2
417,-10380713.100633,5619723.051953,2015-12-30T00:00:00.000Z,522 2nd ave se,Day 2
418,-10386490.547803,5613350.258891,2015-12-30T00:00:00.000Z,3014 James ave s.,Day 2
419,-10381100.748827,5611984.892359,2015-12-30T00:00:00.000Z,3506 14th ave S,Day 2
420,-10385059.179212,5616041.787028,2015-12-30T00:00:00.000Z,1820 Bryant ave s,Day 2
421,-10381096.826438,5610719.220692,2015-12-30T00:00:00.000Z,3954 14th ave s.,Day 2
422,-10380714.413182,5619720.69092,2015-12-30T00:00:00.000Z,520 2nd ave se,Day 2
423,-10381790.923343,5619953.073176,2015-12-30T00:00:00.000Z,104 3rd ave ne,Day 2
424,-10386632.553403,5613314.923345,2015-12-30T00:00:00.000Z,3028 Knox Ave South,Day 2
425,-10385104.776056,5619664.358075,2015-12-30T00:00:00.000Z,1000 Aldrich Ave N,Day 2
426,-10381756.531747,5619967.947655,2015-12-30T00:00:00.000Z,126 3rd ave ne,Day 2
427,-10386632.571863,5613304.265764,2015-12-30T00:00:00.000Z,3032 Knox Ave South,Day 2
428,0,0,2015-12-30T00:00:00.000Z,1416 e 41st st,Day 2
429,-10381787.796835,5619954.425402,2015-12-30T00:00:00.000Z,106 3rd ave ne,Day 2
430,-10384430.374508,5621007.962259,2015-12-30T00:00:00.000Z,1700 Lyn curve ave n,Day 2
431,-10386632.581093,5613298.936974,2015-12-30T00:00:00.000Z,3034 KNOX AVE S,Day 2
432,-10385058.803145,5616117.292191,2015-12-30T00:00:00.000Z,1786 BRYANT AVE S,Day 2
433,-10385022.197166,5619262.558492,2015-12-30T00:00:00.000Z,730 Aldrich Ave n,Day 2
434,-10385058.509307,5616160.395501,2015-12-30T00:00:00.000Z,1772 BRYANT AVE S,Day 2
435,-10386490.23693,5613387.494075,2015-12-30T00:00:00.000Z,3000 JAMES AVE S,Day 2
436,-10381709.852079,5620239.428812,2015-12-30T00:00:00.000Z,216 4th ave ne,Day 2
437,-10378820.541261,5619867.043879,2015-12-30T00:00:00.000Z,1054 12th ave SE,Day 2
438,-10381765.911273,5619963.890979,2015-12-30T00:00:00.000Z,120 3rd ave ne,Day 2
439,-10380652.419454,5619832.210635,2015-12-30T00:00:00.000Z,610 2nd Ave se,Day 2
440,-10378820.645573,5619616.263953,2015-12-30T00:00:00.000Z,1000 12th ave SE,Day 2
441,-10384977.267807,5619262.997493,2015-12-30T00:00:00.000Z,718 Aldrich ave n,Day 2
442,-10380606.628477,5619185.472438,2015-12-30T00:00:00.000Z,302 4th ave SE,Day 2
443,-10380595.030202,5619206.271568,2015-12-30T00:00:00.000Z,316 4th ave se,Day 2
444,-10381697.587932,5620245.423682,2015-12-30T00:00:00.000Z,224 4th ave ne,Day 2
445,-10380603.314684,5619191.415047,2015-12-30T00:00:00.000Z,306 4 th ave se,Day 2
446,-10380588.402617,5619218.156785,2015-12-30T00:00:00.000Z,324 4th ave se,Day 2
447,-10381728.2483,5620230.436507,2015-12-30T00:00:00.000Z,204 4th ave ne,Day 2
448,-10385104.890708,5619737.015539,2015-12-30T00:00:00.000Z,1032 Aldrich ave n,Day 2
449,-10386493.081199,5613042.447015,2015-12-30T00:00:00.000Z,3124 James ave s,Day 2
450,-10386491.169551,5613275.788524,2015-12-30T00:00:00.000Z,3042 James ave s,Day 2
451,-10380069.885086,5619723.533085,2015-12-30T00:00:00.000Z,716 5th ave se,Day 2
452,-10381783.212142,5615634.671279,2015-12-30T00:00:00.000Z,2010 Elliot,Day 2
453,-10381712.918116,5620237.930095,2015-12-30T00:00:00.000Z,214 4th ave ne,Day 2
454,-10381383.489528,5611991.278533,2015-12-30T00:00:00.000Z,3504 12th Ave s,Day 2
455,-10381382.582356,5611882.117735,2015-12-30T00:00:00.000Z,3544 12th ave s,Day 2
456,-10380111.938455,5611141.488175,2015-12-30T00:00:00.000Z,3802 Longfellow ave s,Day 2
457,-10380064.888353,5619732.36933,2015-12-30T00:00:00.000Z,722 5th ave se,Day 2
458,-10380590.059513,5619215.185481,2015-12-30T00:00:00.000Z,322 4th ave se,Day 2
459,-10380659.07939,5620542.799074,2015-12-30T00:00:00.000Z,820 3rd ave ne,Day 2
460,-10385618.347644,5620084.403168,2015-12-30T00:00:00.000Z,1200 fremont ave north,Day 2
461,-10381783.265741,5615623.868022,2015-12-30T00:00:00.000Z,2018 ELLIOT AVE,Day 2
462,-10381783.837753,5615501.941754,2015-12-30T00:00:00.000Z,2104 elliot ave.,Day 2
463,-10386490.947498,5613302.385083,2015-12-30T00:00:00.000Z,3032 James ave s.,Day 2
464,-10386491.036319,5613291.74646,2015-12-30T00:00:00.000Z,3036 James Ave South,Day 2
465,-10386490.503393,5613355.578203,2015-12-30T00:00:00.000Z,3012 JAMES AVE S,Day 2
466,-10386490.769856,5613323.662331,2015-12-30T00:00:00.000Z,3024 James ave s.,Day 2
467,-10380423.618185,5619090.618903,2015-12-30T00:00:00.000Z,306 5th ave se,Day 2
468,-10380411.976014,5619111.301526,2015-12-30T00:00:00.000Z,320 5th ave se,Day 2
469,0,0,2015-12-30T00:00:00.000Z,2418  N 3rd st,Day 2
470,-10386490.414572,5613366.216827,2015-12-30T00:00:00.000Z,3008 JAMES AVE S,Day 2
471,-10381783.833545,5615504.649322,2015-12-30T00:00:00.000Z,2102 ELLIOT AVE,Day 2
472,-10380403.660178,5619126.074828,2015-12-30T00:00:00.000Z,330 5th ave se,Day 2
473,-10380406.986512,5619120.165507,2015-12-30T00:00:00.000Z,326 5th ave se,Day 2
474,-10386490.991909,5613297.065772,2015-12-30T00:00:00.000Z,3034 James Ave South,Day 2
475,-10385276.834644,5621195.21301,2015-12-30T00:00:00.000Z,1828 Dupont Ave N,Day 2
476,-10380233.889644,5619430.498347,2015-12-30T00:00:00.000Z,526 5 th ave se,Day 2
477,-10385276.831236,5621189.943915,2015-12-30T00:00:00.000Z,1826 DuPont Ave n,Day 2
478,-10380071.550664,5619720.58767,2015-12-30T00:00:00.000Z,714 5th Ave se,Day 2
479,-10385276.821012,5621174.136629,2015-12-30T00:00:00.000Z,1820 dupont Ave n,Day 2
480,-10385201.489389,5615873.397881,2015-12-30T00:00:00.000Z,1916 colfax av s,Day 2
481,-10382278.600213,5617410.701988,2015-12-30T00:00:00.000Z,712 5th ave s,Day 2
482,-10380725.233918,5620509.938426,2015-12-30T00:00:00.000Z,720 - 3RD AVE NE,Day 2
483,-10381731.314337,5620228.93779,2015-12-30T00:00:00.000Z,202 4th AVE NE,Day 2
484,-10381383.308093,5611969.446373,2015-12-30T00:00:00.000Z,3512 12th ave S,Day 2
485,-10385276.838052,5621200.482105,2015-12-30T00:00:00.000Z,1830 dupont ave n,Day 2
486,-10380981.358481,5620281.971034,2015-12-30T00:00:00.000Z,238 6th st ne,Day 2
487,-10381399.093724,5621134.164831,2015-12-30T00:00:00.000Z,718 6th st ne,Day 2
488,-10381383.217376,5611958.530293,2015-12-30T00:00:00.000Z,3516 12th ave S,Day 2
489,-10385276.817603,5621168.867534,2015-12-30T00:00:00.000Z,1818 dupont Ave n,Day 2
490,-10381784.000245,5615353.927325,2015-12-30T00:00:00.000Z,2206 Elliot ave,Day 2
491,-10381097.107784,5610266.826546,2015-12-30T00:00:00.000Z,4112 14th ave s,Day 2
492,-10380340.233152,5619238.895999,2015-12-30T00:00:00.000Z,402 5th ave se,Day 2
493,-10381690.531614,5620653.212848,2015-12-30T00:00:00.000Z,328 6th ave ne,Day 2
494,-10385276.84146,5621205.751201,2015-12-30T00:00:00.000Z,1832 dupont Ave n,Day 2
495,-10381561.074996,5620715.761625,2015-12-30T00:00:00.000Z,408 6th ave ne,Day 2
496,-10381237.078119,5610866.301954,2015-12-30T00:00:00.000Z,3900 13th ave s,Day 2
497,-10381395.398848,5621127.731192,2015-12-30T00:00:00.000Z,712 6th st ne,Day 2
498,-10382353.402105,5624167.355397,2015-12-30T00:00:00.000Z,2718 3rd st n,Day 2
499,-10380328.615532,5619259.919988,2015-12-30T00:00:00.000Z,416 5th ave se,Day 2
500,-10380989.00371,5620296.457641,2015-12-30T00:00:00.000Z,250 6th st ne,Day 2
501,-10383489.430922,5615478.13647,2015-12-30T00:00:00.000Z,2123 1st Street south,Day 1
502,0,0,2015-12-30T00:00:00.000Z,15th / oak grove,Day 1
503,-10380802.641176,5610725.835569,2015-12-30T00:00:00.000Z,3951 bloomington,Day 1
504,0,0,2015-12-30T00:00:00.000Z,801 n. washington ave.,Day 1
505,0,0,2015-12-30T00:00:00.000Z,17th como ave s e,Day 1
506,-10383813.567626,5616361.289287,2015-12-30T00:00:00.000Z,1536 La sale ave s.,Day 1
507,0,0,2015-12-30T00:00:00.000Z,13th Ave & Grand,Day 1
508,-10383867.268393,5619656.843363,2015-12-30T00:00:00.000Z,808 3rd st n,Day 1
509,-10378118.400953,5619599.669586,2015-12-30T00:00:00.000Z,1704 como ave se,Day 1
510,0,0,2015-12-30T00:00:00.000Z,13th Ave & Grand,Day 1
511,-10387507.359617,5609658.307893,2015-12-30T00:00:00.000Z,2552 43rd st w,Day 1
512,-10385611.523029,5623328.044786,2015-12-30T00:00:00.000Z,3010 Fremont  Ave N,Day 1
513,0,0,2015-12-30T00:00:00.000Z,2752 e 38 st,Day 1
514,-10380361.549367,5618615.210711,2015-12-30T00:00:00.000Z,662 main st se,Day 1
515,-10387605.11115,5609640.360994,2015-12-30T00:00:00.000Z,2678 W 43 ST W,Day 1
516,-10387759.751265,5620195.622426,2015-12-30T00:00:00.000Z,2714 Plymouth ave n,Day 1
517,0,0,2015-12-30T00:00:00.000Z,916 N Washington Ave,Day 1
518,-10384182.099441,5616996.88237,2015-12-30T00:00:00.000Z,1300 WILLOW ST,Day 1
519,0,0,2015-12-30T00:00:00.000Z,13th Ave & Grand,Day 1
520,-10387564.459057,5609633.210157,2015-12-30T00:00:00.000Z,2638 43rd st w,Day 1
521,-10383831.978429,5615301.406719,2015-12-30T00:00:00.000Z,2245 Blaisdell ave s,Day 1
522,-10387564.459057,5609633.210157,2015-12-30T00:00:00.000Z,2638 43 st w,Day 1
523,-10385611.523029,5623328.044786,2015-12-30T00:00:00.000Z,3010 Fremont ave n,Day 1
524,-10383209.291727,5619413.963967,2015-12-30T00:00:00.000Z,209 5th Ave n,Day 1
525,-10385622.165176,5622917.918277,2015-12-30T00:00:00.000Z,2825 fremont ave n,Day 1
526,0,0,2015-12-30T00:00:00.000Z,2205 blaisdell s,Day 1
527,0,0,2015-12-30T00:00:00.000Z,2245 blaidsdell ave,Day 1
528,-10383801.423104,5616328.87655,2015-12-30T00:00:00.000Z,1553 LaSalle Ave,Day 1
529,-10380361.549367,5618615.210711,2015-12-30T00:00:00.000Z,662 main st se,Day 1
530,-10385623.433533,5623779.190879,2015-12-30T00:00:00.000Z,3232 Fremont ave n,Day 1
531,0,0,2015-12-30T00:00:00.000Z,rear,Day 1
532,-10385609.969566,5622912.543198,2015-12-30T00:00:00.000Z,2820 Fremont Ave n,Day 1
533,-10383844.662448,5615213.226184,2015-12-30T00:00:00.000Z,2310 blaisdell,Day 1
534,0,0,2015-12-30T00:00:00.000Z,2311 blaisedale s,Day 1
535,-10378611.020157,5619059.375398,2015-12-30T00:00:00.000Z,1400 8th st SE,Day 1
536,-10383832.217064,5615258.619552,2015-12-30T00:00:00.000Z,2277 blaisdell,Day 1
537,-10383831.72488,5615346.868084,2015-12-30T00:00:00.000Z,2211 Blaisdell Ave S,Day 1
538,-10383497.764831,5614529.062052,2015-12-30T00:00:00.000Z,100 26th st e,Day 1
539,0,0,2015-12-30T00:00:00.000Z,829 3rd st n space no. 1829,Day 1
540,0,0,2015-12-30T00:00:00.000Z,507 e 15th st,Day 1
541,-10378546.232606,5610186.2038,2015-12-30T00:00:00.000Z,4141 28th ave s,Day 1
542,-10380453.703219,5619036.578602,2015-12-30T00:00:00.000Z,274 5th ave se,Day 1
543,0,0,2015-12-30T00:00:00.000Z,507 E 15th St,Day 1
544,0,0,2015-12-30T00:00:00.000Z,Minneapolis,Day 1
545,-10378459.016646,5618980.436718,2015-12-30T00:00:00.000Z,15th Ave and 8th St se,Day 1
546,-10380011.68215,5623588.260003,2015-12-30T00:00:00.000Z,1016 Lowry Ave NE,Day 1
547,-10383092.135055,5613314.926364,2015-12-30T00:00:00.000Z,3028 3rd av s,Day 1
548,-10378611.020157,5619059.375398,2015-12-30T00:00:00.000Z,1400 8th St SE,Day 1
549,0,0,2015-12-30T00:00:00.000Z,University and 8,Day 1
550,0,0,2015-12-30T00:00:00.000Z,656 e 15th,Day 1
551,-10385623.752316,5623932.461062,2015-12-30T00:00:00.000Z,3319 fremont ave n,Day 1
552,-10383883.335894,5621144.718896,2015-12-30T00:00:00.000Z,1813 2nd st so,Day 1
553,-10385623.995322,5624484.907786,2015-12-30T00:00:00.000Z,3513 Fremont ave n,Day 1
554,0,0,2015-12-30T00:00:00.000Z,13 Ave NE,Day 1
555,-10381306.866998,5619754.645726,2015-12-30T00:00:00.000Z,77 university ave ne,Day 1
556,-10380625.295866,5618974.714124,2015-12-30T00:00:00.000Z,442 2nd st se,Day 1
557,0,0,2015-12-30T00:00:00.000Z,3614 Fremont,Day 1
558,-10380769.499234,5619259.821523,2015-12-30T00:00:00.000Z,300 University AVE SE,Day 1
559,0,0,2015-12-30T00:00:00.000Z,2408 blaisdale,Day 1
560,-10385624.537559,5624796.455705,2015-12-30T00:00:00.000Z,3623 fremont ave n,Day 1
561,0,0,2015-12-30T00:00:00.000Z,800 n Washington ave,Day 1
562,-10380505.860066,5618967.680972,2015-12-30T00:00:00.000Z,225 5 ave se,Day 1
563,-10378545.866972,5610656.289527,2015-12-30T00:00:00.000Z,3977 28th ave s,Day 1
564,-10383972.937217,5623717.751259,2015-12-30T00:00:00.000Z,3247 2nd St N,Day 1
565,-10380802.814309,5609646.366032,2015-12-30T00:00:00.000Z,4333 bloomington ave s,Day 1
566,0,0,2015-12-30T00:00:00.000Z,4349 28th,Day 1
567,0,0,2015-12-30T00:00:00.000Z,1726 e 15th st,Day 1
568,0,0,2015-12-30T00:00:00.000Z,Franklin/ blaisdale,Day 1
569,-10383076.778334,5612831.910726,2015-12-30T00:00:00.000Z,3209 3RD AVE S,Day 1
570,0,0,2015-12-30T00:00:00.000Z,15th ave se,Day 1
571,-10385612.190563,5624780.172406,2015-12-30T00:00:00.000Z,3616 Fremont ave n,Day 1
572,0,0,2015-12-30T00:00:00.000Z,2518 Fremont ave n Minneapolis,Day 1
573,-10385612.138723,5624774.7061,2015-12-30T00:00:00.000Z,3614 Fremont ave n,Day 1
574,0,0,2015-12-30T00:00:00.000Z,726 E 15TH ST,Day 1
575,-10382726.786904,5621563.330845,2015-12-30T00:00:00.000Z,107 13th Ave NE,Day 1
576,-10381941.886863,5609936.981041,2015-12-30T00:00:00.000Z,4230 chicago ave s,Day 1
577,-10380820.862521,5612252.337806,2015-12-30T00:00:00.000Z,3412 Bloomington ave s,Day 1
578,-10383073.882593,5612456.059026,2015-12-30T00:00:00.000Z,3343 3RD AVE S,Day 1
579,-10380253.336142,5619031.193793,2015-12-30T00:00:00.000Z,324 6th ave se,Day 2
580,-10382726.786904,5621563.330845,2015-12-30T00:00:00.000Z,107 13th Ave NE,Day 1
581,0,0,2015-12-30T00:00:00.000Z,E 16th/ Chicago,Day 1
582,-10378820.622393,5619671.992825,2015-12-30T00:00:00.000Z,1012 12th ave SE,Day 2
583,0,0,2015-12-30T00:00:00.000Z,726 E 15TH ST,Day 1
584,-10385623.433533,5623779.190879,2015-12-30T00:00:00.000Z,3232 Fremont ave n,Day 1
585,0,0,2015-12-30T00:00:00.000Z,606 e 15th st,Day 1
586,-10385202.112521,5616139.341955,2015-12-30T00:00:00.000Z,1780 colfax av s,Day 2
587,-10382609.798192,5621613.313914,2015-12-30T00:00:00.000Z,13th Ave NE & Grand,Day 1
588,-10385615.313161,5625114.577819,2015-12-30T00:00:00.000Z,3734 Fremont Ave n,Day 1
589,-10378820.618529,5619681.28097,2015-12-30T00:00:00.000Z,1014 12th ave SE,Day 2
590,-10383069.384441,5615046.774688,2015-12-30T00:00:00.000Z,2417 3rd ave s,Day 1
591,-10383801.488404,5616284.333612,2015-12-30T00:00:00.000Z,1575 lasalle av,Day 1
592,-10387872.805653,5620281.238722,2015-12-30T00:00:00.000Z,1330 Vincent ave n,Day 2
593,-10383513.559635,5612164.451944,2015-12-30T00:00:00.000Z,3444 1ST AVE S,Day 1
594,-10383350.108522,5614516.553902,2015-12-30T00:00:00.000Z,129 26th st e,Day 1
595,-10380440.537692,5618698.119263,2015-12-30T00:00:00.000Z,110 6th ave ne,Day 2
596,-10383791.010084,5619318.965877,2015-12-30T00:00:00.000Z,712 4th st n,Day 1
597,0,0,2015-12-30T00:00:00.000Z,1300. Blk harmon pl,Day 1
