FID,X,Y,Call_Taken,Location,Day
667,-10380521.416602,5618916.2031,2016-02-03T00:00:00.000Z,500 2ND ST SE,Day 1
668,0,0,2016-02-03T00:00:00.000Z,36 E 18TH ST,Day 1
669,-10384061.428313,5613125.842546,2016-02-03T00:00:00.000Z,212 31st W,Day 1
670,0,0,2016-02-03T00:00:00.000Z,218 W 31ST ST,Day 1
671,-10383647.322093,5615230.193647,2016-02-03T00:00:00.000Z,2300 Nicollet AV s,Day 1
672,-10380521.416602,5618916.2031,2016-02-03T00:00:00.000Z,500 2ND ST SE,Day 1
673,-10379749.807162,5618480.471412,2016-02-03T00:00:00.000Z,1000 2ND ST SE,Day 1
674,-10384040.065861,5613113.858675,2016-02-03T00:00:00.000Z,201 31 st w,Day 1
675,-10381835.172955,5623683.553766,2016-02-03T00:00:00.000Z,2530 4TH ST NE,Day 1
676,-10383505.935867,5614796.33424,2016-02-03T00:00:00.000Z,2500 1ST AVE S,Day 1
677,-10380692.193847,5619012.381859,2016-02-03T00:00:00.000Z,400 2 st se,Day 1
678,-10380521.416602,5618916.2031,2016-02-03T00:00:00.000Z,500 2nd st se,Day 1
679,-10384061.309189,5613113.651104,2016-02-03T00:00:00.000Z,213 31 st w,Day 1
680,-10381824.372446,5623460.720106,2016-02-03T00:00:00.000Z,2413 4TH ST NE,Day 1
681,-10383509.199515,5614232.440069,2016-02-03T00:00:00.000Z,2700 1ST AVE S,Day 1
682,-10384355.039937,5613031.436657,2016-02-03T00:00:00.000Z,3129 grand ave s,Day 1
683,-10383506.375918,5616209.460698,2016-02-03T00:00:00.000Z,1700 1st ave so,Day 1
684,-10383879.297533,5620833.011953,2016-02-03T00:00:00.000Z,1631 2nd st s,Day 1
685,-10380521.416602,5618916.2031,2016-02-03T00:00:00.000Z,500 2ND ST SE,Day 1
686,-10377243.731629,5610033.108092,2016-02-03T00:00:00.000Z,3600 42nd st e,Day 1
687,-10384355.074612,5613053.975444,2016-02-03T00:00:00.000Z,3121 grand ave s,Day 1
688,-10384228.826449,5613124.363885,2016-02-03T00:00:00.000Z,304 31st St W,Day 1
689,-10384226.100038,5613124.346243,2016-02-03T00:00:00.000Z,302 31st St W,Day 1
690,0,0,2016-02-03T00:00:00.000Z,600 blk main st se,Day 1
691,0,0,2016-02-03T00:00:00.000Z,310 11th Ave South East,Day 1
692,-10380001.24419,5617677.666521,2016-02-03T00:00:00.000Z,1920 1st st s,Day 1
693,-10378654.554752,5615811.592381,2016-02-03T00:00:00.000Z,981 27th AVE S,Day 1
694,-10383879.297533,5620833.011953,2016-02-03T00:00:00.000Z,1631 2nd st s,Day 1
695,-10384366.211579,5613344.601213,2016-02-03T00:00:00.000Z,3016 grand AVE S,Day 1
696,-10381714.861297,5618357.885552,2016-02-03T00:00:00.000Z,500 2nd st s,Day 1
697,-10383507.521383,5615785.158826,2016-02-03T00:00:00.000Z,1930 1st ave so,Day 1
698,-10384256.090562,5613124.5403,2016-02-03T00:00:00.000Z,324 31ST ST W,Day 1
699,-10384367.275291,5613059.591384,2016-02-03T00:00:00.000Z,3118 grand ave s,Day 1
700,-10384367.266622,5613053.956687,2016-02-03T00:00:00.000Z,3120  grand ave S,Day 1
701,-10385165.565176,5618214.172584,2016-02-03T00:00:00.000Z,508 Bryant Ave n,Day 2
702,-10376799.646468,5620077.285603,2016-02-03T00:00:00.000Z,1094 26th Ave SE,Day 2
703,-10383365.954735,5614758.832093,2016-02-03T00:00:00.000Z,2514 stevens ave so,Day 2
704,-10385165.576426,5618214.165042,2016-02-03T00:00:00.000Z,530 Bryant av n,Day 2
705,-10380452.412887,5623109.017064,2016-02-03T00:00:00.000Z,2218 Jackson St nE,Day 2
706,-10379684.865585,5620555.950692,2016-02-03T00:00:00.000Z,430 Fillmore St NE,Day 2
707,-10385165.562108,5618214.174641,2016-02-03T00:00:00.000Z,502 Bryant av n,Day 2
708,-10384030.19161,5615046.36029,2016-02-03T00:00:00.000Z,2412 Pillsbury Ave s,Day 2
709,-10380808.679355,5612546.285607,2016-02-03T00:00:00.000Z,1526 33rd st e,Day 2
710,-10379685.070058,5620632.31519,2016-02-03T00:00:00.000Z,458 Fillmore St NE,Day 2
711,-10378111.266455,5619741.579056,2016-02-03T00:00:00.000Z,1028 17 th ave SE,Day 2
712,-10385058.853424,5625964.496306,2016-02-03T00:00:00.000Z,4034 Bryant Ave n,Day 2
713,-10385165.575403,5618214.165728,2016-02-03T00:00:00.000Z,528 BRYANT AVE N,Day 2
714,-10380450.35439,5623613.078791,2016-02-03T00:00:00.000Z,2504 jackson St ne,Day 2
715,-10380917.427606,5612545.395957,2016-02-03T00:00:00.000Z,1506 33rd st e,Day 2
716,-10384030.158712,5615051.755783,2016-02-03T00:00:00.000Z,2410 Pillsbury Ave s,Day 2
717,-10380450.373512,5623624.002096,2016-02-03T00:00:00.000Z,2508 Jackson St NE,Day 2
718,-10387159.629808,5621067.765555,2016-02-03T00:00:00.000Z,1712 queen ave n,Day 2
719,-10385058.078312,5625877.481956,2016-02-03T00:00:00.000Z,4002 Bryant Ave n,Day 2
720,-10387587.748295,5620490.847551,2016-02-03T00:00:00.000Z,1406 thomas ave n,Day 2
721,-10379670.508574,5612832.862536,2016-02-03T00:00:00.000Z,2106 32nd st e,Day 2
722,-10377818.228526,5619202.678876,2016-02-03T00:00:00.000Z,856 19TH AVE SE,Day 2
723,-10387160.12741,5620487.356042,2016-02-03T00:00:00.000Z,1406 queen Ave n,Day 2
724,-10380450.880919,5623984.974634,2016-02-03T00:00:00.000Z,2636 Jackson St NE,Day 2
725,-10378118.428748,5615669.220206,2016-02-03T00:00:00.000Z,900 30th ave s,Day 2
726,-10378942.354024,5612299.467282,2016-02-03T00:00:00.000Z,2522 34TH ST E,Day 2
727,-10387178.862055,5619360.078415,2016-02-03T00:00:00.000Z,814 Queen Ave N,Day 2
728,-10383366.31528,5614710.040276,2016-02-03T00:00:00.000Z,2532 stevens ave s,Day 2
729,-10377818.595095,5619091.917397,2016-02-03T00:00:00.000Z,832 19TH AVE SE,Day 2
730,-10387177.365153,5619500.032201,2016-02-03T00:00:00.000Z,918 QUEEN AVE N,Day 2
731,-10387179.473455,5619233.872036,2016-02-03T00:00:00.000Z,718 queen Ave n,Day 2
732,-10379687.900731,5622790.902944,2016-02-03T00:00:00.000Z,1910 Fillmore St NE,Day 2
733,-10380806.567552,5612830.122011,2016-02-03T00:00:00.000Z,1528 32nd st e,Day 2
734,-10386506.754601,5621658.902117,2016-02-03T00:00:00.000Z,2126 James Ave n,Day 2
735,-10378302.075664,5615642.723415,2016-02-03T00:00:00.000Z,2008 29th ave s,Day 2
736,-10383366.275219,5614715.461589,2016-02-03T00:00:00.000Z,2530 stevens ave s,Day 2
737,-10380648.630359,5623897.727743,2016-02-03T00:00:00.000Z,2604 Quincy St NE,Day 2
738,-10380893.220871,5623119.706157,2016-02-03T00:00:00.000Z,2212 Howard St NE,Day 2
739,-10387158.880985,5621663.540048,2016-02-03T00:00:00.000Z,2130 queen ave n,Day 2
740,-10377967.708245,5619883.957432,2016-02-03T00:00:00.000Z,1802 talmage Ave se,Day 2
741,-10379479.61202,5619143.547794,2016-02-03T00:00:00.000Z,924 6th st se,Day 2
742,-10379659.682852,5612832.864004,2016-02-03T00:00:00.000Z,2112 32nd st e,Day 2
743,-10386312.825724,5622543.582024,2016-02-03T00:00:00.000Z,2626 Knox Ave n,Day 2
744,-10378303.436019,5615508.814472,2016-02-03T00:00:00.000Z,2108 29th ave s,Day 2
745,-10384521.893413,5615375.489432,2016-02-03T00:00:00.000Z,520 22nd st w,Day 2
746,-10380082.229776,5612547.865124,2016-02-03T00:00:00.000Z,1858 33rd st e,Day 2
747,-10380893.215219,5623109.833728,2016-02-03T00:00:00.000Z,2206 Howard St NE,Day 2
748,-10378843.279073,5619364.691205,2016-02-03T00:00:00.000Z,922 12th Ave SE,Day 2
749,-10385470.982876,5619661.072309,2016-02-03T00:00:00.000Z,1208 10th ave n,Day 2
750,-10385368.370146,5611863.411473,2016-02-03T00:00:00.000Z,3548 dupont ave s,Day 2
751,-10377817.097268,5619671.605214,2016-02-03T00:00:00.000Z,1012 19th ave se,Day 2
752,-10386464.349574,5618035.926874,2016-02-03T00:00:00.000Z,196 Logan ave n,Day 2
753,-10384027.979847,5615492.095811,2016-02-03T00:00:00.000Z,2112 pillsbury ave s,Day 2
754,0,0,2016-02-03T00:00:00.000Z,2726 n knox ave,Day 2
755,-10384500.469478,5614754.427209,2016-02-03T00:00:00.000Z,2516 HARRIET AV S,Day 2
756,-10385651.055369,5611929.460884,2016-02-03T00:00:00.000Z,3524 fremont ave s,Day 2
757,-10378684.992987,5618898.99266,2016-02-03T00:00:00.000Z,1408 7th st se,Day 2
758,-10385367.985788,5611928.994356,2016-02-03T00:00:00.000Z,3524 DuPont Ave South,Day 2
759,-10385368.177967,5611896.202915,2016-02-03T00:00:00.000Z,3536  dupont ave s,Day 2
760,-10384943.92659,5615375.747528,2016-02-03T00:00:00.000Z,818 22ND ST W,Day 2
761,-10381026.89392,5623947.688634,2016-02-03T00:00:00.000Z,2622 Madison St NE,Day 2
762,-10384921.498841,5615352.803456,2016-02-03T00:00:00.000Z,2206 aldrich ave s,Day 2
763,-10387593.744041,5619110.116563,2016-02-03T00:00:00.000Z,618 thomas AVE N,Day 2
764,-10377968.631928,5619466.621186,2016-02-03T00:00:00.000Z,928 18TH AVE SE,Day 2
765,-10386315.200264,5623996.16467,2016-02-03T00:00:00.000Z,3338 Knox ave n,Day 2
766,-10387331.617815,5619501.01342,2016-02-03T00:00:00.000Z,918 russell av n,Day 2
767,-10380117.287497,5613355.693478,2016-02-03T00:00:00.000Z,3012 longfellow,Day 2
768,-10386456.111298,5623469.003594,2016-02-03T00:00:00.000Z,3106 Logan ave n,Day 2
769,-10384725.123419,5628812.054575,2016-02-03T00:00:00.000Z,5030 6 st n,Day 2
770,-10384494.482257,5615375.333651,2016-02-03T00:00:00.000Z,500 22nd st w,Day 2
771,-10377968.635962,5619470.42334,2016-02-03T00:00:00.000Z,930 18TH AVE SE,Day 2
772,-10381800.240207,5610258.130218,2016-02-03T00:00:00.000Z,4116 elliot,Day 2
773,-10386597.372321,5623638.763795,2016-02-03T00:00:00.000Z,3210 Morgan ave n,Day 2
774,-10379275.053148,5612548.336946,2016-02-03T00:00:00.000Z,2316 33rd st e,Day 2
775,-10384067.123939,5615374.470219,2016-02-03T00:00:00.000Z,222 22ND ST W,Day 2
776,-10381801.13743,5609909.514473,2016-02-03T00:00:00.000Z,4240 ellliot,Day 2
777,-10386594.904539,5622907.2522,2016-02-03T00:00:00.000Z,2810 MORGAN AVE N,Day 2
778,-10384861.639269,5627600.843865,2016-02-03T00:00:00.000Z,4602 Camden Ave n,Day 2
779,-10384729.979415,5629390.651561,2016-02-03T00:00:00.000Z,5234  6 st n,Day 2
780,-10379656.074278,5612832.864494,2016-02-03T00:00:00.000Z,2114 32nd st e,Day 2
781,-10378321.009796,5613585.406992,2016-02-03T00:00:00.000Z,2932 29th AVE S,Day 2
782,-10379652.465704,5612832.864983,2016-02-03T00:00:00.000Z,2116 32nd st e,Day 2
783,-10380114.293679,5612505.279205,2016-02-03T00:00:00.000Z,3312 Longfellow,Day 2
784,-10380530.864817,5622915.876996,2016-02-03T00:00:00.000Z,820 20th ave ne,Day 2
785,-10377509.870506,5620030.49816,2016-02-03T00:00:00.000Z,1088 21ST  ave se,Day 2
786,-10384873.064106,5615375.590789,2016-02-03T00:00:00.000Z,770 22ND ST W,Day 2
787,-10385643.667191,5619189.493285,2016-02-03T00:00:00.000Z,1230 7th ave n,Day 2
788,-10379461.570927,5612297.270343,2016-02-03T00:00:00.000Z,2216 34TH ST E,Day 2
789,-10378843.274666,5619364.697742,2016-02-03T00:00:00.000Z,926 12th Ave SE,Day 2
790,-10381824.380117,5623260.710194,2016-02-03T00:00:00.000Z,402 23rd ave ne,Day 2
791,-10380394.337385,5619862.300825,2016-02-03T00:00:00.000Z,318 7th st se,Day 2
792,-10377371.464335,5619485.681426,2016-02-03T00:00:00.000Z,912 22nd ave se,Day 2
793,-10377665.761068,5619420.88152,2016-02-03T00:00:00.000Z,920 20th ave se,Day 2
794,-10382298.785037,5624012.304645,2016-02-03T00:00:00.000Z,226 26 1/2 Ave NE,Day 2
795,-10381027.949981,5623119.640538,2016-02-03T00:00:00.000Z,2212 Madison St NE,Day 2
796,-10377816.962793,5615596.767005,2016-02-03T00:00:00.000Z,2030 seabury ave s,Day 2
797,-10384923.847567,5614684.819541,2016-02-03T00:00:00.000Z,2542 aldrich ave s,Day 2
798,-10385003.327709,5627451.326295,2016-02-03T00:00:00.000Z,4552 aldrich Ave n,Day 2
799,-10384865.18066,5627935.982341,2016-02-03T00:00:00.000Z,4722 Camden ave n,Day 2
800,-10377349.846446,5616924.024878,2016-02-03T00:00:00.000Z,2616 Essex St Se,Day 2
801,-10379144.97562,5619194.405794,2016-02-03T00:00:00.000Z,710 11TH AVE SE,Day 2
802,-10385159.659727,5619923.98057,2016-02-03T00:00:00.000Z,938 11th ave n,Day 2
803,-10385006.29727,5628263.751904,2016-02-03T00:00:00.000Z,4838 Aldrich Ave N,Day 2
804,-10387171.708036,5618250.934398,2016-02-03T00:00:00.000Z,268 queen av n,Day 2
805,-10384045.840903,5615374.493196,2016-02-03T00:00:00.000Z,210 22nd st w,Day 2
806,-10382328.191965,5624012.114585,2016-02-03T00:00:00.000Z,208 26 1/2 ave ne,Day 2
807,-10378303.408812,5615511.492651,2016-02-03T00:00:00.000Z,2106 29th ave s,Day 2
808,-10385223.785461,5612267.385089,2016-02-03T00:00:00.000Z,3404 Colfax ave s,Day 2
809,-10386597.666111,5624282.660686,2016-02-03T00:00:00.000Z,3438 Morgan Ave N,Day 2
810,-10379120.797494,5619147.607257,2016-02-03T00:00:00.000Z,1126 7TH ST SE,Day 2
811,-10385228.184434,5611698.774297,2016-02-03T00:00:00.000Z,3604 Colfax ave s,Day 2
812,-10379691.423918,5612476.198422,2016-02-03T00:00:00.000Z,3324 21st ave s,Day 2
813,-10384640.552267,5614971.376481,2016-02-03T00:00:00.000Z,2440 Garfield AV s,Day 2
814,-10382787.302459,5624741.256755,2016-02-03T00:00:00.000Z,152 29th ave ne,Day 2
815,-10383698.66084,5614247.742435,2016-02-03T00:00:00.000Z,26 27th st w,Day 2
816,-10379977.240574,5613097.752875,2016-02-03T00:00:00.000Z,3102 19th av s,Day 2
817,-10385359.316724,5613002.533968,2016-02-03T00:00:00.000Z,3138 DUPONT AVE S,Day 2
818,-10377224.8867,5620074.296636,2016-02-03T00:00:00.000Z,1094 23RD AVE SE,Day 2
819,-10379947.25512,5618848.640336,2016-02-03T00:00:00.000Z,320 8th ave se,Day 2
820,-10385061.476303,5615502.490632,2016-02-03T00:00:00.000Z,2106 bryant ave s,Day 2
821,-10384217.541581,5614504.722127,2016-02-03T00:00:00.000Z,2604 plesant ave S,Day 2
822,0,0,2016-02-03T00:00:00.000Z,1000 S 5th ST,Day 2
823,-10385217.687603,5613069.979679,2016-02-03T00:00:00.000Z,3114 Colfax Ave South,Day 2
824,-10386880.928061,5619786.051839,2016-02-03T00:00:00.000Z,1120 oliver ave n,Day 2
825,-10385063.5693,5615196.35754,2016-02-03T00:00:00.000Z,2324 BRYANT AVE S,Day 2
826,-10381639.471021,5622690.628983,2016-02-03T00:00:00.000Z,510 19th ave ne,Day 2
827,-10385358.782459,5613103.993533,2016-02-03T00:00:00.000Z,3102 DUPONT AVE S,Day 2
828,0,0,2016-02-03T00:00:00.000Z,1002 S 5th st,Day 2
829,-10384938.496397,5615375.664135,2016-02-03T00:00:00.000Z,814 22ND ST W,Day 2
830,-10378821.009986,5619043.559327,2016-02-03T00:00:00.000Z,728 13th Ave se,Day 2
831,-10385228.646038,5611606.046294,2016-02-03T00:00:00.000Z,3638 Colfax Ave South,Day 2
832,-10383024.254903,5624444.085711,2016-02-03T00:00:00.000Z,6 28th ave ne,Day 2
833,-10383498.864591,5614246.965329,2016-02-03T00:00:00.000Z,100 27th st e,Day 2
834,-10380964.39428,5622174.505878,2016-02-03T00:00:00.000Z,1604 Madison St NE,Day 2
835,-10384637.7839,5615615.794784,2016-02-03T00:00:00.000Z,2020 Garfield AV s,Day 2
836,-10383427.133833,5614246.967648,2016-02-03T00:00:00.000Z,112 27th st e,Day 2
837,-10385437.169492,5628252.482269,2016-02-03T00:00:00.000Z,4834 dupont Ave n,Day 2
838,-10386319.817736,5620218.637028,2016-02-03T00:00:00.000Z,1312 Knox ave n,Day 2
839,-10385158.507096,5627587.20723,2016-02-03T00:00:00.000Z,900 46th Ave n,Day 2
840,-10379082.749099,5618920.612988,2016-02-03T00:00:00.000Z,1206 6th st se,Day 2
841,-10379282.288151,5612548.226785,2016-02-03T00:00:00.000Z,2312 33RD ST E,Day 2
842,-10379396.645316,5618745.879566,2016-02-03T00:00:00.000Z,422 11th Ave se,Day 2
843,-10385146.466274,5619375.134765,2016-02-03T00:00:00.000Z,908 8th Ave n,Day 2
844,-10379977.363696,5613218.764308,2016-02-03T00:00:00.000Z,3044 19TH AVE S,Day 2
845,-10384924.428107,5614517.01745,2016-02-03T00:00:00.000Z,2600 aldrich ave s,Day 2
846,-10385106.104165,5621977.969681,2016-02-03T00:00:00.000Z,2326 Bryant ave n,Day 2
847,-10385214.96072,5613333.699639,2016-02-03T00:00:00.000Z,3020 colfax ave s.,Day 2
848,-10385059.961527,5615635.76686,2016-02-03T00:00:00.000Z,2006 Bryant Avenue South,Day 2
849,-10379405.054751,5618731.03584,2016-02-03T00:00:00.000Z,412 11th ave SE,Day 2
850,-10380394.540434,5621084.397002,2016-02-03T00:00:00.000Z,718 VanBuren St NE,Day 2
851,0,0,2016-02-03T00:00:00.000Z,4830 Dupout Ave n,Day 2
852,-10383451.044086,5614246.966875,2016-02-03T00:00:00.000Z,108 27TH ST E,Day 2
853,-10377226.027938,5619928.286862,2016-02-03T00:00:00.000Z,1060 23RD AVE SE,Day 2
854,-10381805.929082,5611997.149307,2016-02-03T00:00:00.000Z,3502 elliot,Day 2
855,-10380054.658862,5623467.338666,2016-02-03T00:00:00.000Z,2416 Polk St NE,Day 2
856,-10380477.140268,5619706.101079,2016-02-03T00:00:00.000Z,322 6th st se,Day 2
857,-10385167.130723,5627869.813909,2016-02-03T00:00:00.000Z,904 47th ave n,Day 2
858,-10382940.401936,5615638.603815,2016-02-03T00:00:00.000Z,2002 clinton ave s,Day 2
859,-10385215.213315,5613312.458876,2016-02-03T00:00:00.000Z,3028 colfax ave s.,Day 2
860,-10380535.892217,5620784.456192,2016-02-03T00:00:00.000Z,610 Jackson St NE,Day 2
861,0,0,2016-02-03T00:00:00.000Z,1624 N 33rd ave,Day 2
862,-10387179.451148,5619240.782869,2016-02-03T00:00:00.000Z,724 Queen Ave N,Day 2
863,-10386453.594195,5622348.376419,2016-02-03T00:00:00.000Z,2514 Logan ave n,Day 2
864,-10384640.022422,5615376.128059,2016-02-03T00:00:00.000Z,602 22nd st w,Day 2
865,-10383415.178707,5614246.968035,2016-02-03T00:00:00.000Z,114 27TH ST E,Day 2
866,-10381782.388178,5611733.998993,2016-02-03T00:00:00.000Z,908 36th st E,Day 2
867,-10379446.047742,5612833.057975,2016-02-03T00:00:00.000Z,2226 32nd st e,Day 2
868,-10385362.481087,5615235.559625,2016-02-03T00:00:00.000Z,2302 dupont av s,Day 2
869,-10384862.409126,5627644.030903,2016-02-03T00:00:00.000Z,4618 Camden ave n,Day 2
870,-10380536.205095,5621108.783067,2016-02-03T00:00:00.000Z,728 Jackson St NE,Day 2
871,-10379265.003716,5610166.768936,2016-02-03T00:00:00.000Z,4148 23rd Ave s,Day 2
872,-10384214.776834,5615014.025564,2016-02-03T00:00:00.000Z,2424 pleasant Ave s,Day 2
873,-10378820.431447,5619949.541398,2016-02-03T00:00:00.000Z,1070 12th ave se,Day 2
874,-10380536.19955,5621118.473054,2016-02-03T00:00:00.000Z,732 Jackson St NE,Day 2
875,-10380267.081986,5612297.159823,2016-02-03T00:00:00.000Z,1820 34th street e,Day 2
876,-10380544.084056,5613371.873036,2016-02-03T00:00:00.000Z,3006 17th ave s,Day 2
877,-10386597.442479,5623988.042227,2016-02-03T00:00:00.000Z,3334 morgan av n,Day 2
878,-10384358.166214,5614673.195092,2016-02-03T00:00:00.000Z,2546 grand Ave s,Day 2
879,-10378341.253775,5619403.67575,2016-02-03T00:00:00.000Z,1506 Brook Ave SE,Day 2
880,-10377817.892506,5619304.210232,2016-02-03T00:00:00.000Z,878 19th Ave. SE.,Day 2
881,-10387337.452603,5618515.081421,2016-02-03T00:00:00.000Z,318 russell ave n,Day 2
882,-10385166.011963,5619920.589408,2016-02-03T00:00:00.000Z,942 11th Ave n,Day 2
883,-10384918.543088,5626259.71283,2016-02-03T00:00:00.000Z,4132 Aldrich ave n,Day 2
884,-10384214.676395,5615030.218231,2016-02-03T00:00:00.000Z,2418 PLEASANT AVE S,Day 2
885,-10378481.372429,5615371.286589,2016-02-03T00:00:00.000Z,2200 28th ave s,Day 2
886,-10385437.727562,5628296.582804,2016-02-03T00:00:00.000Z,4850 Dupont Ave n,Day 2
887,-10379324.983045,5618853.470518,2016-02-03T00:00:00.000Z,1106 5th St se,Day 2
888,-10384639.579011,5615216.792986,2016-02-03T00:00:00.000Z,2308 garfield ave so,Day 2
889,-10385325.085199,5627867.615351,2016-02-03T00:00:00.000Z,1016 47TH AVE N,Day 2
890,-10381285.441872,5622693.016464,2016-02-03T00:00:00.000Z,634 19th Ave NE,Day 2
891,-10380450.411757,5623645.848706,2016-02-03T00:00:00.000Z,2516 Jackson St NE,Day 2
892,-10384219.739861,5616060.213391,2016-02-03T00:00:00.000Z,248 clifton ave,Day 2
893,-10377231.234677,5619303.724044,2016-02-03T00:00:00.000Z,874 23RD ave se,Day 2
894,-10381261.94031,5622864.502539,2016-02-03T00:00:00.000Z,640 20th ave ne,Day 2
895,-10378372.814668,5610878.194775,2016-02-03T00:00:00.000Z,2924  39th St e,Day 2
896,-10387337.632848,5618495.500733,2016-02-03T00:00:00.000Z,302 russell AVE N,Day 2
897,-10386179.367227,5620218.886923,2016-02-03T00:00:00.000Z,1312 James ave n,Day 2
898,-10378826.031443,5619034.632587,2016-02-03T00:00:00.000Z,722 13th ave se,Day 2
899,-10380086.838247,5612296.351,2016-02-03T00:00:00.000Z,1856 34th st E,Day 2
900,-10380398.347611,5612267.108464,2016-02-03T00:00:00.000Z,3406 18th Ave s,Day 2
901,-10385576.183961,5627875.878595,2016-02-03T00:00:00.000Z,4702 Emerson Ave N,Day 2
902,-10378153.632259,5619486.086598,2016-02-03T00:00:00.000Z,974 17TH AVE SE,Day 2
903,-10380158.638869,5612832.748077,2016-02-03T00:00:00.000Z,1842 32nd st E,Day 2
904,-10379150.565438,5619165.152731,2016-02-03T00:00:00.000Z,1106 7th St se,Day 2
905,-10384074.218284,5615374.46256,2016-02-03T00:00:00.000Z,226 22ND st w,Day 2
906,-10386453.445187,5622533.870334,2016-02-03T00:00:00.000Z,2622 Logan Ave n,Day 2
907,-10380287.010159,5623432.024039,2016-02-03T00:00:00.000Z,918 24th ave ne,Day 2
908,-10383348.230116,5614246.89041,2016-02-03T00:00:00.000Z,130 - 27TH ST E,Day 2
909,-10381392.262664,5613266.508629,2016-02-03T00:00:00.000Z,3044 12th ave so,Day 2
910,-10378394.905918,5619724.381172,2016-02-03T00:00:00.000Z,1024 15 th ave se,Day 2
911,-10384927.785712,5614185.339693,2016-02-03T00:00:00.000Z,2718 Aldrich Avenue South,Day 2
912,-10385276.326281,5622146.882327,2016-02-03T00:00:00.000Z,2422 dupont ave n,Day 2
913,-10385049.141616,5623655.839492,2016-02-03T00:00:00.000Z,3222 Bryant Ave n,Day 2
914,-10378682.058125,5618897.342623,2016-02-03T00:00:00.000Z,1410 7th St SE,Day 2
915,-10380337.236461,5624156.065689,2016-02-03T00:00:00.000Z,912 27th Ave NE,Day 2
916,-10383981.617189,5616395.223377,2016-02-03T00:00:00.000Z,1520 spruce pl,Day 2
917,-10384496.46075,5615350.117998,2016-02-03T00:00:00.000Z,2208 Harriet AV s,Day 2
918,-10383364.9396,5615023.779215,2016-02-03T00:00:00.000Z,2424 stevens ave s,Day 2
919,-10379400.302521,5620255.286452,2016-02-03T00:00:00.000Z,324 Buchanan St NE,Day 2
920,0,0,2016-02-03T00:00:00.000Z,3320 Fremont and s,Day 2
921,-10384932.919123,5613297.776946,2016-02-03T00:00:00.000Z,3034 Aldrich ave s,Day 2
922,-10383326.849117,5614246.776721,2016-02-03T00:00:00.000Z,142 - 27TH ST E,Day 2
923,-10380649.785154,5623294.295381,2016-02-03T00:00:00.000Z,2328 Quincy St NE,Day 2
924,-10384236.545475,5616156.208111,2016-02-03T00:00:00.000Z,336 Clifton ave,Day 2
925,-10386852.145765,5628520.45902,2016-02-03T00:00:00.000Z,4926 newton Ave n,Day 2
926,-10385118.065869,5622307.337043,2016-02-03T00:00:00.000Z,2515 Bryant Ave n,Day 2
927,-10386734.95485,5622286.247386,2016-02-03T00:00:00.000Z,2444 newton av n,Day 2
928,-10386736.460189,5620992.02374,2016-02-03T00:00:00.000Z,1726 Newton ave n,Day 2
929,-10380231.84751,5610314.312456,2016-02-03T00:00:00.000Z,1826 41ST ST E,Day 2
930,-10380402.16977,5613290.196576,2016-02-03T00:00:00.000Z,3036 18th ave s,Day 2
931,-10384927.785712,5614185.339693,2016-02-03T00:00:00.000Z,2718 aldrich ave so,Day 2
932,-10384206.879611,5616142.983757,2016-02-03T00:00:00.000Z,320 Clifton ave,Day 2
933,0,0,2016-02-03T00:00:00.000Z,730 w 33rd st,Day 2
934,-10381462.506809,5622691.540815,2016-02-03T00:00:00.000Z,604 19th ave ne,Day 2
935,-10386877.300772,5620654.884247,2016-02-03T00:00:00.000Z,1530 Oliver ave n,Day 2
936,-10386179.344932,5620228.370142,2016-02-03T00:00:00.000Z,1316 james ave n,Day 2
937,-10385932.653791,5620606.874923,2016-02-03T00:00:00.000Z,1410 15th av n,Day 2
938,-10380402.299934,5613339.307391,2016-02-03T00:00:00.000Z,3018 18th ave s,Day 2
939,-10377087.64823,5619310.958809,2016-02-03T00:00:00.000Z,2408 Cole ave se,Day 2
940,-10381198.080575,5622693.696154,2016-02-03T00:00:00.000Z,646 19th ave ne,Day 2
941,-10386879.406517,5623914.432286,2016-02-03T00:00:00.000Z,3306 Oliver ave n,Day 2
942,0,0,2016-02-03T00:00:00.000Z,1616 E 36th st,Day 2
943,-10386453.340342,5622512.098504,2016-02-03T00:00:00.000Z,2614 logan ave north,Day 2
944,-10384028.75991,5615343.986815,2016-02-03T00:00:00.000Z,2212 pillsbury av s,Day 2
945,-10378117.235783,5623472.381042,2016-02-03T00:00:00.000Z,2354 McKinley St NE,Day 2
946,-10384240.253708,5616157.861155,2016-02-03T00:00:00.000Z,338 Clifton ave,Day 2
947,-10385164.403109,5627869.85193,2016-02-03T00:00:00.000Z,902 47th ave n,Day 2
948,-10378153.60259,5619495.603951,2016-02-03T00:00:00.000Z,976 17TH AVE SE,Day 2
949,-10386453.392765,5622522.984419,2016-02-03T00:00:00.000Z,2618 Logan ave n,Day 2
950,-10380439.150303,5623431.783068,2016-02-03T00:00:00.000Z,900 24th ave ne,Day 2
951,-10380843.465738,5612299.913717,2016-02-03T00:00:00.000Z,1518 34th st e,Day 2
952,-10386453.314131,5622506.655547,2016-02-03T00:00:00.000Z,2612 logan ave n,Day 2
953,-10385276.401703,5622294.813232,2016-02-03T00:00:00.000Z,2506 DuPont Ave n,Day 2
954,-10379184.039134,5615347.630592,2016-02-03T00:00:00.000Z,2216 24TH AVE S,Day 2
955,-10379977.382937,5613249.097581,2016-02-03T00:00:00.000Z,3028 19TH AVE S,Day 2
